country,subnational1,subnational2,umd_tree_cover_density_2000__threshold,umd_tree_cover_extent_2000__ha,gfw_aboveground_carbon_stocks_2000__Mg_C,avg_gfw_aboveground_carbon_stocks_2000__Mg_C_ha-1,gfw_forest_carbon_gross_emissions__Mg_CO2e_yr-1,gfw_forest_carbon_gross_removals__Mg_CO2_yr-1,gfw_forest_carbon_net_flux__Mg_CO2e_yr-1,gfw_forest_carbon_gross_emissions_2001__Mg_CO2e,gfw_forest_carbon_gross_emissions_2002__Mg_CO2e,gfw_forest_carbon_gross_emissions_2003__Mg_CO2e,gfw_forest_carbon_gross_emissions_2004__Mg_CO2e,gfw_forest_carbon_gross_emissions_2005__Mg_CO2e,gfw_forest_carbon_gross_emissions_2006__Mg_CO2e,gfw_forest_carbon_gross_emissions_2007__Mg_CO2e,gfw_forest_carbon_gross_emissions_2008__Mg_CO2e,gfw_forest_carbon_gross_emissions_2009__Mg_CO2e,gfw_forest_carbon_gross_emissions_2010__Mg_CO2e,gfw_forest_carbon_gross_emissions_2011__Mg_CO2e,gfw_forest_carbon_gross_emissions_2012__Mg_CO2e,gfw_forest_carbon_gross_emissions_2013__Mg_CO2e,gfw_forest_carbon_gross_emissions_2014__Mg_CO2e,gfw_forest_carbon_gross_emissions_2015__Mg_CO2e,gfw_forest_carbon_gross_emissions_2016__Mg_CO2e,gfw_forest_carbon_gross_emissions_2017__Mg_CO2e,gfw_forest_carbon_gross_emissions_2018__Mg_CO2e,gfw_forest_carbon_gross_emissions_2019__Mg_CO2e,gfw_forest_carbon_gross_emissions_2020__Mg_CO2e,gfw_forest_carbon_gross_emissions_2021__Mg_CO2e,gfw_forest_carbon_gross_emissions_2022__Mg_CO2e,gfw_forest_carbon_gross_emissions_2023__Mg_CO2e
Malaysia,Sarawak,Saratok,10,128776,11312309,88,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Saratok,15,128273,11291439,88,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Saratok,20,127928,11276616,88,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Saratok,25,127667,11265476,88,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Saratok,30,127167,11244279,88,2022544,880794,1141750,355130,299876,793436,288130,948455,1425022,4314254,3205237,5608405,2764917,3066281,2554024,1380733,1662261,2562614,1796569,2871889,2588774,2897740,1625013,1069225,1108315,1332211
Malaysia,Sarawak,Saratok,50,125286,11154332,89,2016928,869713,1147215,353990,299666,792487,287188,947453,1424115,4313494,3204232,5604837,2762961,3063932,2550250,1374688,1654418,2553378,1781933,2850252,2580018,2890044,1616185,1060957,1101581,1321293
Malaysia,Sarawak,Saratok,75,116548,10654679,91,1977613,822012,1155601,349294,295164,786241,283309,938723,1414847,4304403,3191826,5567552,2751039,3049522,2522602,1337246,1596069,2473284,1693860,2711621,2485632,2824790,1567287,1018967,1063611,1258209
Malaysia,Sarawak,Sarikei,0,75234,5838748,78,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Sarikei,10,67515,5792830,86,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Sarikei,15,67127,5776193,86,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Sarikei,20,66862,5764408,86,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Sarikei,25,66677,5756330,86,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Sarikei,30,66309,5740255,87,664566,704579,-40013,135287,123812,420043,151705,323068,209188,312728,348710,1544594,697733,699876,1148802,528744,1145983,824186,980538,1060078,832565,925834,784056,797755,507238,782490
Malaysia,Sarawak,Sarikei,50,64863,5668232,87,660801,697568,-36767,134973,122854,419492,151215,322258,208741,312284,348119,1542855,697022,699250,1146238,526636,1140155,818583,969681,1048611,825707,919907,777479,790615,498565,777178
Malaysia,Sarawak,Sarikei,75,58671,5306769,90,636605,669167,-32562,132194,115168,414220,148244,317123,206238,308236,341747,1526919,689473,693121,1126947,503095,1095036,785458,897196,993515,770979,886686,737205,751380,458564,743174
Malaysia,Sarawak,Selangau,0,375753,45853828,122,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Selangau,10,355582,45814898,129,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Selangau,15,354572,45765236,129,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Selangau,20,353993,45735945,129,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Selangau,25,353422,45706526,129,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Selangau,30,352570,45662811,130,3532253,1409872,2122381,702214,1217489,912099,919799,3256852,4691602,5296066,675952,11927921,3778629,1414857,6170740,3245778,7049357,4468289,5045212,4160422,3736171,3046928,1802656,2135671,2719394,2867714
Malaysia,Sarawak,Selangau,50,348557,45419935,130,3519589,1388226,2131363,701531,1216211,910462,918136,3247993,4683712,5290650,675871,11915107,3775693,1413594,6150081,3232250,7028043,4440450,5020720,4132619,3709173,3020248,1794107,2118547,2705198,2850145
Malaysia,Sarawak,Selangau,75,331824,44165328,133,3436903,1298665,2138238,690473,1198352,891754,899677,3162037,4614507,5227421,672543,11769724,3740711,1402618,6032822,3143347,6886702,4287750,4877297,3985686,3541818,2871219,1745445,2030022,2624683,2752160
Malaysia,Sarawak,Serian,0,215367,18021857,84,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Serian,10,201283,17988526,89,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Serian,15,200350,17946911,90,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Serian,20,199672,17916560,90,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Serian,25,199191,17895071,90,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Serian,30,198354,17857310,90,2115992,1059100,1056892,1164127,1033706,1914559,1719332,2130742,1774619,1986058,3151156,2261610,2553006,3774778,4383035,3659901,3271052,1418483,1972508,1563774,2099393,1815788,886955,1572303,1238448,1322487
Malaysia,Sarawak,Serian,50,194095,17642520,91,2104834,1035611,1069223,1156744,1023103,1899596,1710842,2127785,1772354,1983997,3146199,2257452,2547999,3760611,4370589,3641754,3251583,1411829,1951577,1549028,2085170,1793326,879888,1553563,1227052,1309150
Malaysia,Sarawak,Serian,75,174572,16459324,94,2033003,927205,1105797,1127228,968198,1814871,1648609,2102916,1761333,1969310,3104639,2229315,2517028,3689505,4298169,3514813,3108630,1358786,1817106,1458410,1976654,1665827,831199,1432606,1153348,1210557
Malaysia,Sarawak,Sibu,0,199477,14661058,73,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Sibu,10,167965,14628546,87,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Sibu,15,167057,14590556,87,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Sibu,20,166422,14563655,88,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Sibu,25,165920,14541508,88,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Sibu,30,164938,14497688,88,3234217,755081,2479135,2407022,2404146,2376583,4557768,3405967,1646636,3514281,1052064,13769982,5384711,3915429,7578959,2985151,3486467,2250075,4033276,2538632,2618914,1197266,1201749,722181,767064,572656
Malaysia,Sarawak,Sibu,50,161235,14310872,89,3217727,738031,2479695,2359263,2375747,2361113,4551674,3383698,1644462,3513187,1051475,13761820,5382660,3914719,7568548,2976292,3462514,2229276,3992229,2510831,2592247,1177103,1177169,709001,750373,562311
Malaysia,Sarawak,Sibu,75,146961,13483581,92,3127768,671415,2456353,2119690,2260151,2249011,4507401,3258612,1618344,3489040,1042876,13657602,5358312,3903547,7481858,2891640,3311481,2108976,3810985,2365998,2456533,1092955,1095283,655676,683777,518918
Malaysia,Sarawak,Simunjan,0,212939,16635989,78,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Simunjan,10,199799,16588619,83,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Simunjan,15,199101,16559883,83,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Simunjan,20,198634,16540478,83,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Simunjan,25,198261,16524474,83,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Simunjan,30,197655,16499217,83,3690689,1087660,2603029,3014077,1896117,1394888,5166972,6143955,3136057,4338870,11083586,9422247,5743901,6843742,7002611,4598258,5068432,2591574,1984499,1236163,942727,639707,282059,742845,499208,1113352
Malaysia,Sarawak,Simunjan,50,194895,16374949,84,3680468,1066095,2614373,2957322,1887303,1392419,5156409,6133926,3132012,4336451,11077707,9419068,5739134,6839619,6996700,4590589,5055224,2579200,1971330,1222473,932565,631472,277315,731228,490354,1100946
Malaysia,Sarawak,Simunjan,75,184388,15822453,86,3627320,990570,2636750,2822781,1819553,1367466,5098809,6066873,3098887,4302206,11017849,9378120,5711333,6804523,6943201,4534366,4971767,2512382,1901246,1162837,890909,593330,251194,678260,452322,1048136
Malaysia,Sarawak,Song,0,403829,64497141,160,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Song,10,397444,64483518,162,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Song,15,397095,64465228,162,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Song,20,396920,64455584,162,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Song,25,396742,64445856,162,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Song,30,396474,64431158,163,1649718,1029591,620126,798387,714252,1763261,2907277,3325056,1959306,1482606,2409047,2434774,1359717,725792,1118439,527075,1206993,1830698,2360428,1513372,1348200,1391352,858728,1104319,2100300,2704131
Malaysia,Sarawak,Song,50,395096,64343339,163,1645754,1021576,624178,796997,713667,1761754,2905937,3323637,1958613,1481373,2407887,2433440,1358828,725082,1116832,523812,1203574,1824202,2348869,1504235,1338999,1382732,854863,1097196,2092819,2696986
Malaysia,Sarawak,Song,75,389714,63894791,164,1626069,992859,633210,787708,709349,1754578,2894852,3313025,1951672,1471679,2395295,2419013,1352618,720465,1107379,507573,1187249,1793309,2294806,1471407,1292945,1346481,839954,1070770,2056033,2661422
Malaysia,Sarawak,Sri Aman,0,418397,42206675,101,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Sri Aman,10,397649,42169802,106,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Sri Aman,15,396450,42119695,106,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Sri Aman,20,395795,42091858,106,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Sri Aman,25,395194,42065857,106,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Sri Aman,30,394006,42014556,107,5071305,1599965,3471339,2799944,3660065,3247828,1379934,3278029,6315107,6131003,4945649,10089122,9485766,7959426,13023071,5412339,9956933,5586583,4498254,6620716,3368294,3272696,1221392,1724597,1306891,1356365
Malaysia,Sarawak,Sri Aman,50,389162,41775897,107,5053674,1574980,3478695,2724503,3636894,3220097,1378756,3273738,6310441,6128230,4941200,10079210,9482156,7956802,13013623,5398495,9929319,5567459,4467857,6568166,3340383,3257765,1210928,1712251,1295741,1340491
Malaysia,Sarawak,Sri Aman,75,367457,40477240,110,4952488,1466566,3485922,2523994,3511102,3133176,1358538,3243581,6275532,6090218,4892130,9976715,9414416,7918456,12906510,5294929,9684403,5434857,4297398,6312325,3201192,3175640,1143920,1639216,1229064,1249912
Malaysia,Sarawak,Tatau,0,493550,66289317,134,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Tatau,10,473317,66248348,140,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Tatau,15,472333,66198618,140,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Tatau,20,471780,66169819,140,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Tatau,25,471277,66143082,140,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Sarawak,Tatau,30,470599,66107362,140,7429965,2659697,4770267,6078680,3251235,10703884,14500144,6165631,3345337,8744880,10395365,14633892,4901797,7421194,9796584,4349051,7991162,10089430,10947590,9531123,6775776,10298868,3744297,2538613,2216054,2468601
Malaysia,Sarawak,Tatau,50,466163,65828044,141,7388095,2621195,4766901,6053115,3242712,10669256,14405125,6123164,3332274,8730419,10380083,14618527,4895558,7394547,9763652,4329621,7945519,10001280,10863981,9448253,6695190,10188890,3707010,2502499,2186020,2449496
Malaysia,Sarawak,Tatau,75,450180,64488476,143,7202326,2492284,4710042,5911804,3187926,10475612,13799976,5898928,3254996,8585847,10254656,14426759,4848479,7331241,9656812,4240181,7748119,9740604,10556382,9151033,6415420,9776035,3548105,2387751,2086203,2370642
Malaysia,Selangor,Gombak,0,63235,5742769,91,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Gombak,10,47182,5731028,121,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Gombak,15,46664,5706230,122,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Gombak,20,46441,5694760,123,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Gombak,25,46227,5684108,123,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Gombak,30,45938,5668539,123,218254,177458,40796,159635,164101,157938,346299,176474,180607,394768,333810,626735,169631,110323,183098,26128,273730,135060,222828,282059,203978,253675,125640,243566,81239,168518
Malaysia,Selangor,Gombak,50,44737,5592923,125,214204,169857,44347,157628,162244,154418,339176,171671,179063,393135,331636,622960,168024,109861,181466,25366,264683,131556,215077,274464,198631,247684,121026,236083,77531,163298
Malaysia,Selangor,Gombak,75,41755,5364986,128,195126,152190,42936,138988,149298,132727,286436,151986,167865,379872,316355,586013,155966,104597,172855,22158,232944,117349,188426,244343,178473,227963,107041,210745,66641,148856
Malaysia,Selangor,Hulu Langat,0,83548,6924623,83,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Hulu Langat,10,61421,6910930,113,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Hulu Langat,15,60806,6881893,113,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Hulu Langat,20,60512,6866899,113,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Hulu Langat,25,60272,6855345,114,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Hulu Langat,30,59920,6837383,114,302223,300662,1562,109857,220842,123830,293163,166449,156600,217984,113187,387004,365014,120194,190772,97878,774501,393205,773597,512048,367833,331890,295307,450475,250085,239418
Malaysia,Selangor,Hulu Langat,50,58353,6739332,115,295272,289342,5930,106865,215017,118755,282169,161914,153297,215146,112016,384638,361348,119255,187443,95601,755282,386446,756270,502872,359507,315144,288035,437781,244392,232054
Malaysia,Selangor,Hulu Langat,75,53541,6374085,119,257099,253777,3322,90251,173645,91696,218874,127830,129013,188762,101994,365298,335507,111694,171094,86060,662145,336458,647929,451141,320096,260891,250688,384250,206415,201556
Malaysia,Selangor,Hulu Selangor,0,173203,18898904,109,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Hulu Selangor,10,153851,18868782,123,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Hulu Selangor,15,153227,18836508,123,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Hulu Selangor,20,152779,18812124,123,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Hulu Selangor,25,152433,18794609,123,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Hulu Selangor,30,151894,18765041,124,900328,584580,315748,899596,698926,432071,719647,883178,411327,1108940,1105918,1725606,1228410,514218,767533,318907,1068074,471765,1323961,968391,1771091,1152526,581507,1067199,543949,944815
Malaysia,Selangor,Hulu Selangor,50,149458,18608540,125,892462,569531,322930,896799,693800,426783,712138,878887,409490,1105808,1104066,1723409,1226246,513657,763930,316301,1058134,464997,1310964,954875,1758733,1138619,569144,1047367,530094,922379
Malaysia,Selangor,Hulu Selangor,75,141218,17965517,127,832424,517320,315104,823710,618243,373458,594980,816366,376069,1067545,1082518,1697335,1207750,508872,738679,296461,989765,434697,1230401,877547,1674622,1052319,493298,922861,462624,805634
Malaysia,Selangor,Klang,0,61551,2138657,35,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Klang,10,35756,2075186,58,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Klang,15,35021,2047306,58,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Klang,20,34676,2033590,59,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Klang,25,34428,2023988,59,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Klang,30,33955,2005066,59,179700,529599,-349899,117103,99730,117124,185198,180188,76189,293628,123572,403847,400709,116873,332594,64841,198842,182544,242612,232458,189773,145879,93871,150857,59642,125030
Malaysia,Selangor,Klang,50,31852,1911883,60,173423,512653,-339230,113596,98547,113944,180760,174108,73449,287983,121239,399280,397111,115398,330915,64196,188047,175815,229724,211751,175949,137167,85994,141598,54742,117415
Malaysia,Selangor,Klang,75,25762,1602607,62,145576,468472,-322896,86494,86260,92820,156811,141640,56276,255264,106934,372231,373360,105743,319531,57775,139332,148754,177597,147285,132744,100605,56797,107445,36880,89672
Malaysia,Selangor,Kuala Langat,0,83417,4344258,52,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Kuala Langat,10,67689,4312470,64,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Kuala Langat,15,66846,4282707,64,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Kuala Langat,20,66325,4263805,64,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Kuala Langat,25,65920,4249475,64,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Kuala Langat,30,65251,4224702,65,442144,239108,203035,153324,996706,110195,310402,856007,445435,561097,497151,813132,713850,187027,289861,186002,1910142,378759,304608,265799,207809,221922,205792,262276,118155,173853
Malaysia,Selangor,Kuala Langat,50,62106,4093589,66,436522,222942,213580,150974,986909,107550,307169,851012,442857,557346,495897,810544,711611,186660,288066,184712,1899883,368369,293067,254878,199831,212803,198061,252781,113514,165517
Malaysia,Selangor,Kuala Langat,75,51461,3576348,69,404166,177233,226933,135700,932722,97828,282276,816771,425140,530742,474781,774061,686139,183637,273927,174894,1839146,313183,239957,193934,158421,168878,153913,208787,92922,138066
Malaysia,Selangor,Kuala Selangor,0,118431,7360006,62,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Kuala Selangor,10,95128,7329633,77,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Kuala Selangor,15,94271,7295036,77,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Kuala Selangor,20,93558,7264480,78,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Kuala Selangor,25,93056,7243743,78,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Kuala Selangor,30,92291,7211582,78,577847,333771,244076,1458759,625825,446060,695023,792547,205298,479896,235046,1912594,681653,185653,397228,139675,2200749,195165,499449,547952,326190,416175,192973,289651,159097,207825
Malaysia,Selangor,Kuala Selangor,50,87899,7014939,80,568844,308802,260042,1454696,619046,440984,688960,788412,203629,476502,234146,1907774,678436,184885,391216,135807,2175292,187033,479869,525612,312505,394095,179944,275933,151871,196769
Malaysia,Selangor,Kuala Selangor,75,75209,6381455,85,524603,238188,286416,1425114,595483,400017,654963,760664,189806,435420,217495,1849165,645362,179218,357577,114776,2084221,159759,385099,419854,254763,308809,134198,219375,119869,154871
Malaysia,Selangor,Petaling,0,46750,1396669,30,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Petaling,10,15525,1380539,89,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Petaling,15,14958,1355298,91,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Petaling,20,14754,1345274,91,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Petaling,25,14543,1335237,92,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Petaling,30,14269,1321446,93,116455,86693,29762,307759,272511,91400,421157,127167,49560,174314,59958,93035,74118,32165,200081,15348,137594,36343,175572,135980,70083,78045,20198,44352,19970,41758
Malaysia,Selangor,Petaling,50,13128,1252318,95,112593,79415,33178,302207,265076,87204,410545,122609,48094,171665,59383,90493,72963,31754,197948,14980,131228,33817,166321,127947,64548,73578,18089,41547,18693,38953
Malaysia,Selangor,Petaling,75,10143,1031684,102,93587,63100,30486,268336,227648,70335,359950,100355,38289,147107,52460,75745,59755,29306,183550,12888,108040,24607,115213,90626,42795,57860,11119,30844,14784,30879
Malaysia,Selangor,Sabak Bernam,0,98418,5740996,58,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Sabak Bernam,10,71386,5687571,80,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Sabak Bernam,15,70799,5665795,80,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Sabak Bernam,20,70275,5645721,80,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Sabak Bernam,25,69912,5632223,81,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Sabak Bernam,30,69268,5608128,81,161476,175833,-14357,497974,102775,48238,227901,265216,205306,272832,171219,199847,175278,83234,166458,400331,153274,66908,105230,65672,76017,114162,90232,100198,45440,80198
Malaysia,Selangor,Sabak Bernam,50,65684,5464895,83,155502,157773,-2271,496313,102078,48118,225872,263452,204191,270116,170600,198231,174340,82849,164894,395729,138558,54398,91442,51837,66706,100227,75490,93575,39781,67739
Malaysia,Selangor,Sabak Bernam,75,54308,4935512,91,135016,109547,25469,481471,98257,45195,216422,248851,194743,254776,161913,187250,164709,78898,153670,382525,105799,24194,46650,23634,26699,51416,36349,69226,22219,30491
Malaysia,Selangor,Sepang,0,53889,2511044,47,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Sepang,10,33365,2488980,75,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Sepang,15,32815,2466350,75,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Sepang,20,32443,2451009,76,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Sepang,25,32187,2440589,76,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Selangor,Sepang,30,31772,2423083,76,231437,161647,69790,417981,280085,55042,360596,397085,129482,195810,187938,425442,368635,122512,210092,81795,437461,169776,365955,181616,183050,195939,126237,188033,124547,117934
Malaysia,Selangor,Sepang,50,29843,2327664,78,225730,151677,74052,413977,269499,53940,348767,393492,127315,193780,184845,421909,366119,122175,207582,78901,430100,163952,354986,171799,174629,187687,121579,177613,116672,110462
Malaysia,Selangor,Sepang,75,24185,1985963,82,197281,124187,73094,392990,223323,47069,289002,371037,110445,177997,171130,395267,341635,117654,190928,61635,385052,128971,309754,137661,136277,141073,97405,135508,88862,86785
Malaysia,Trengganu,Besut,0,117362,11843913,101,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Trengganu,Besut,10,97821,11802645,121,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Trengganu,Besut,15,97166,11771588,121,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Trengganu,Besut,20,96718,11749110,121,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Trengganu,Besut,25,96395,11733632,122,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Trengganu,Besut,30,95732,11700170,122,332179,273352,58827,99631,85573,55962,127688,91648,478093,248896,172091,304676,327798,463007,587947,152571,408335,415071,504608,713909,439861,432417,288340,256540,359071,626380
Malaysia,Trengganu,Besut,50,93485,11567425,124,328769,259955,68815,98361,84489,54779,126819,90160,476558,247071,170974,302718,326018,461987,586233,151275,401138,412252,498744,708270,434412,425054,283764,250308,352132,618172
Malaysia,Trengganu,Besut,75,87190,11116457,127,311242,228978,82264,88932,76585,50960,116781,82601,465567,235010,159566,287050,306654,452183,573874,140418,369670,399001,475269,680339,408599,392867,260913,226104,324620,585004
Malaysia,Trengganu,Dungun,0,269190,33777164,125,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Trengganu,Dungun,10,252540,33754710,134,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Trengganu,Dungun,15,251782,33717070,134,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Trengganu,Dungun,20,251239,33688600,134,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Trengganu,Dungun,25,250889,33670679,134,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Trengganu,Dungun,30,250341,33641838,134,1331557,728933,602624,964027,1244882,841386,1255802,732644,1449379,1229432,1309830,2295614,1702119,1543086,1611265,1200027,2325102,1463324,1155868,1315960,1392104,1500394,837593,842103,961107,1452774
Malaysia,Trengganu,Dungun,50,247449,33460220,135,1323555,710900,612655,962884,1243190,840983,1250678,730667,1447289,1227088,1307049,2293276,1701149,1541798,1607943,1190314,2298434,1454535,1144530,1290032,1373374,1485157,826866,833478,949527,1441524
Malaysia,Trengganu,Dungun,75,237295,32697199,138,1277035,647829,629206,955106,1232674,835787,1212082,714347,1427203,1195659,1279379,2266870,1689608,1535756,1587537,1146319,2148390,1396824,1071728,1202302,1247697,1421898,776928,779205,867415,1381094
Malaysia,Trengganu,Hulu Terengganu,0,388011,46880119,121,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Trengganu,Hulu Terengganu,10,341179,46860111,137,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Trengganu,Hulu Terengganu,15,340410,46819586,138,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Trengganu,Hulu Terengganu,20,339861,46789504,138,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Trengganu,Hulu Terengganu,25,339550,46772521,138,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Trengganu,Hulu Terengganu,30,338940,46738179,138,1318962,936497,382465,648559,736536,412575,1257063,756188,437961,931076,648639,884619,2465262,1320537,2760464,1878398,1318806,1622295,2787843,2031891,1871617,1028297,845729,781521,1775141,1135096
Malaysia,Trengganu,Hulu Terengganu,50,336009,46542561,139,1312860,915737,397123,646555,734999,411786,1255191,754515,437115,928873,647541,883100,2463844,1319945,2758656,1874716,1309878,1611133,2770235,2020144,1860109,1017749,831880,771274,1762055,1124481
Malaysia,Trengganu,Hulu Terengganu,75,324049,45560690,141,1270086,830615,439471,634839,720354,405579,1236978,740486,425936,901503,629646,870009,2446091,1315010,2739409,1841490,1264379,1528319,2658795,1930894,1792312,958595,737176,695662,1682015,1056506
