country,subnational1,year,threshold,area_ha,extent_2000_ha,extent_2010_ha,gain_2000-2020_ha,tree_cover_loss
Malaysia,Pulau Pinang,2007,10,105622,49792,43594,2737,337
Malaysia,Pulau Pinang,2007,15,105622,48776,42218,2737,336
Malaysia,Pulau Pinang,2007,20,105622,48230,41972,2737,335
Malaysia,Pulau Pinang,2007,25,105622,47774,41502,2737,335
Malaysia,Pulau Pinang,2007,30,105622,46677,40796,2737,335
Malaysia,Pulau Pinang,2007,50,105622,43161,37158,2737,328
Malaysia,Pulau Pinang,2007,75,105622,32935,28750,2737,285
Malaysia,Putrajaya,2007,0,6173,6173,6173,890,31
Malaysia,Putrajaya,2007,10,6173,1720,1691,890,30
Malaysia,Putrajaya,2007,15,6173,1670,1598,890,30
Malaysia,Putrajaya,2007,20,6173,1644,1575,890,30
Malaysia,Putrajaya,2007,25,6173,1618,1536,890,30
Malaysia,Putrajaya,2007,30,6173,1583,1491,890,30
Malaysia,Putrajaya,2007,50,6173,1395,1277,890,30
Malaysia,Putrajaya,2007,75,6173,925,855,890,25
Malaysia,Sabah,2007,0,7372091,7372091,7372091,214875,62665
Malaysia,Sabah,2007,10,7372091,6769712,6755319,214875,62332
Malaysia,Sabah,2007,15,7372091,6742543,6722295,214875,62295
Malaysia,Sabah,2007,20,7372091,6721855,6708654,214875,62254
Malaysia,Sabah,2007,25,7372091,6710515,6690453,214875,62239
Malaysia,Sabah,2007,30,7372091,6684138,6667614,214875,62206
Malaysia,Sabah,2007,50,7372091,6585815,6540896,214875,61892
Malaysia,Sabah,2007,75,7372091,6165734,6208091,214875,59776
Malaysia,Sarawak,2007,0,12379545,12379545,12379545,302061,176108
Malaysia,Sarawak,2007,10,12379545,11727777,11403600,302061,175741
Malaysia,Sarawak,2007,15,12379545,11699536,11352588,302061,175689
Malaysia,Sarawak,2007,20,12379545,11680467,11331422,302061,175641
Malaysia,Sarawak,2007,25,12379545,11666586,11302209,302061,175615
Malaysia,Sarawak,2007,30,12379545,11643005,11270645,302061,175583
Malaysia,Sarawak,2007,50,12379545,11524585,11069143,302061,175117
Malaysia,Sarawak,2007,75,12379545,11067414,10588906,302061,171612
Malaysia,Selangor,2007,0,782443,782443,782443,39705,9599
Malaysia,Selangor,2007,10,782443,581303,545601,39705,9575
Malaysia,Selangor,2007,15,782443,575405,537255,39705,9569
Malaysia,Selangor,2007,20,782443,571761,534644,39705,9564
Malaysia,Selangor,2007,25,782443,568977,530200,39705,9561
Malaysia,Selangor,2007,30,782443,564558,526060,39705,9557
Malaysia,Selangor,2007,50,782443,543059,500951,39705,9478
Malaysia,Selangor,2007,75,782443,477581,440675,39705,8872
Malaysia,Trengganu,2007,0,1288895,1288895,1288895,29638,9445
Malaysia,Trengganu,2007,10,1288895,1123158,1092173,29638,9425
Malaysia,Trengganu,2007,15,1288895,1117368,1085746,29638,9421
Malaysia,Trengganu,2007,20,1288895,1113668,1081892,29638,9416
Malaysia,Trengganu,2007,25,1288895,1111102,1078290,29638,9414
Malaysia,Trengganu,2007,30,1288895,1106226,1073942,29638,9411
Malaysia,Trengganu,2007,50,1288895,1084795,1047974,29638,9368
Malaysia,Trengganu,2007,75,1288895,1007112,979724,29638,8956
Malaysia,Johor,2008,0,1911485,1911485,1911485,102272,18537
Malaysia,Johor,2008,10,1911485,1625635,1586884,102272,18497
Malaysia,Johor,2008,15,1911485,1614670,1573563,102272,18489
Malaysia,Johor,2008,20,1911485,1606540,1561875,102272,18480
Malaysia,Johor,2008,25,1911485,1601965,1552433,102272,18476
Malaysia,Johor,2008,30,1911485,1593783,1543602,102272,18469
Malaysia,Johor,2008,50,1911485,1551382,1482095,102272,18387
Malaysia,Johor,2008,75,1911485,1391685,1328110,102272,17691
Malaysia,Kedah,2008,0,951787,951787,951787,44640,9966
Malaysia,Kedah,2008,10,951787,693911,659969,44640,9918
Malaysia,Kedah,2008,15,951787,687911,653389,44640,9910
Malaysia,Kedah,2008,20,951787,683626,649573,44640,9898
Malaysia,Kedah,2008,25,951787,681331,643895,44640,9894
Malaysia,Kedah,2008,30,951787,676030,640752,44640,9888
Malaysia,Kedah,2008,50,951787,653738,617848,44640,9804
Malaysia,Kedah,2008,75,951787,581666,554988,44640,8819
Malaysia,Kelantan,2008,0,1513205,1513205,1513205,23028,12802
Malaysia,Kelantan,2008,10,1513205,1361094,1278726,23028,12765
Malaysia,Kelantan,2008,15,1513205,1355454,1271129,23028,12759
Malaysia,Kelantan,2008,20,1513205,1351764,1266493,23028,12755
Malaysia,Kelantan,2008,25,1513205,1349451,1261939,23028,12751
Malaysia,Kelantan,2008,30,1513205,1344075,1257078,23028,12748
Malaysia,Kelantan,2008,50,1513205,1325417,1229250,23028,12698
Malaysia,Kelantan,2008,75,1513205,1256211,1159120,23028,12256
Malaysia,Kuala Lumpur,2008,0,27198,27198,27198,863,51
Malaysia,Kuala Lumpur,2008,10,27198,6860,5199,863,50
Malaysia,Kuala Lumpur,2008,15,27198,5685,4642,863,50
Malaysia,Kuala Lumpur,2008,20,27198,5485,4556,863,50
Malaysia,Kuala Lumpur,2008,25,27198,5109,4403,863,49
Malaysia,Kuala Lumpur,2008,30,27198,4827,4100,863,49
Malaysia,Kuala Lumpur,2008,50,27198,3914,3071,863,49
Malaysia,Kuala Lumpur,2008,75,27198,2446,1492,863,43
Malaysia,Labuan,2008,0,9066,9066,9066,188,40
Malaysia,Labuan,2008,10,9066,4730,4401,188,39
Malaysia,Labuan,2008,15,9066,4599,4289,188,39
Malaysia,Labuan,2008,20,9066,4527,4270,188,39
Malaysia,Labuan,2008,25,9066,4480,4235,188,39
Malaysia,Labuan,2008,30,9066,4323,4163,188,39
Malaysia,Labuan,2008,50,9066,3926,3695,188,38
Malaysia,Labuan,2008,75,9066,3014,2883,188,35
Malaysia,Melaka,2008,0,165403,165403,165403,12986,2023
Malaysia,Melaka,2008,10,165403,117339,113366,12986,2017
Malaysia,Melaka,2008,15,165403,115661,111868,12986,2016
Malaysia,Melaka,2008,20,165403,114475,110563,12986,2014
Malaysia,Melaka,2008,25,165403,113794,109490,12986,2012
Malaysia,Melaka,2008,30,165403,112675,108610,12986,2012
Malaysia,Melaka,2008,50,165403,106873,102385,12986,1993
Malaysia,Melaka,2008,75,165403,88815,85393,12986,1831
Malaysia,Negeri Sembilan,2008,0,666738,666738,666738,41198,8401
Malaysia,Negeri Sembilan,2008,10,666738,570930,543073,41198,8391
Malaysia,Negeri Sembilan,2008,15,666738,567096,538483,41198,8389
Malaysia,Negeri Sembilan,2008,20,666738,564138,534113,41198,8386
Malaysia,Negeri Sembilan,2008,25,666738,562530,530990,41198,8385
Malaysia,Negeri Sembilan,2008,30,666738,559821,527970,41198,8383
Malaysia,Negeri Sembilan,2008,50,666738,544976,505321,41198,8350
Malaysia,Negeri Sembilan,2008,75,666738,487265,440613,41198,8035
Malaysia,Pahang,2008,0,3585238,3585238,3585238,117174,34159
Malaysia,Pahang,2008,10,3585238,3327704,3244745,117174,34091
Malaysia,Pahang,2008,15,3585238,3316955,3230110,117174,34080
Malaysia,Pahang,2008,20,3585238,3308545,3218619,117174,34068
Malaysia,Pahang,2008,25,3585238,3303635,3209171,117174,34063
Malaysia,Pahang,2008,30,3585238,3295418,3199022,117174,34053
Malaysia,Pahang,2008,50,3585238,3249607,3131034,117174,33918
Malaysia,Pahang,2008,75,3585238,3063046,2947338,117174,32816
Malaysia,Perak,2008,0,2091110,2091110,2091110,67954,16843
Malaysia,Perak,2008,10,2091110,1795110,1776308,67954,16804
Malaysia,Perak,2008,15,2091110,1785066,1763207,67954,16793
Malaysia,Perak,2008,20,2091110,1778841,1758035,67954,16787
Malaysia,Perak,2008,25,2091110,1774699,1751155,67954,16782
Malaysia,Perak,2008,30,2091110,1766056,1743683,67954,16776
Malaysia,Perak,2008,50,2091110,1728918,1698520,67954,16701
Malaysia,Perak,2008,75,2091110,1603872,1580232,67954,15962
Malaysia,Perlis,2008,0,82349,82349,82349,4735,118
Malaysia,Perlis,2008,10,82349,29311,24721,4735,113
Malaysia,Perlis,2008,15,82349,28648,23978,4735,111
Malaysia,Perlis,2008,20,82349,28308,23514,4735,110
Malaysia,Perlis,2008,25,82349,28044,22859,4735,110
Malaysia,Perlis,2008,30,82349,27367,22511,4735,110
Malaysia,Perlis,2008,50,82349,25598,20250,4735,102
Malaysia,Perlis,2008,75,82349,19860,14962,4735,64
Malaysia,Pulau Pinang,2008,0,105622,105622,105622,2737,343
Malaysia,Pulau Pinang,2008,10,105622,49792,43594,2737,341
Malaysia,Pulau Pinang,2008,15,105622,48776,42218,2737,340
Malaysia,Pulau Pinang,2008,20,105622,48230,41972,2737,339
Malaysia,Pulau Pinang,2008,25,105622,47774,41502,2737,338
Malaysia,Pulau Pinang,2008,30,105622,46677,40796,2737,338
Malaysia,Pulau Pinang,2008,50,105622,43161,37158,2737,331
Malaysia,Pulau Pinang,2008,75,105622,32935,28750,2737,276
Malaysia,Putrajaya,2008,0,6173,6173,6173,890,8
Malaysia,Putrajaya,2008,10,6173,1720,1691,890,7
Malaysia,Putrajaya,2008,15,6173,1670,1598,890,7
Malaysia,Putrajaya,2008,20,6173,1644,1575,890,7
Malaysia,Putrajaya,2008,25,6173,1618,1536,890,7
Malaysia,Putrajaya,2008,30,6173,1583,1491,890,7
Malaysia,Putrajaya,2008,50,6173,1395,1277,890,7
Malaysia,Putrajaya,2008,75,6173,925,855,890,5
Malaysia,Sabah,2008,0,7372091,7372091,7372091,214875,84615
Malaysia,Sabah,2008,10,7372091,6769712,6755319,214875,84118
Malaysia,Sabah,2008,15,7372091,6742543,6722295,214875,84074
Malaysia,Sabah,2008,20,7372091,6721855,6708654,214875,84022
Malaysia,Sabah,2008,25,7372091,6710515,6690453,214875,84008
Malaysia,Sabah,2008,30,7372091,6684138,6667614,214875,83970
Malaysia,Sabah,2008,50,7372091,6585815,6540896,214875,83656
Malaysia,Sabah,2008,75,7372091,6165734,6208091,214875,81163
Malaysia,Sarawak,2008,0,12379545,12379545,12379545,302061,163947
Malaysia,Sarawak,2008,10,12379545,11727777,11403600,302061,163619
Malaysia,Sarawak,2008,15,12379545,11699536,11352588,302061,163582
Malaysia,Sarawak,2008,20,12379545,11680467,11331422,302061,163543
Malaysia,Sarawak,2008,25,12379545,11666586,11302209,302061,163524
Malaysia,Sarawak,2008,30,12379545,11643005,11270645,302061,163495
Malaysia,Sarawak,2008,50,12379545,11524585,11069143,302061,163110
Malaysia,Sarawak,2008,75,12379545,11067414,10588906,302061,160347
Malaysia,Selangor,2008,0,782443,782443,782443,39705,6391
Malaysia,Selangor,2008,10,782443,581303,545601,39705,6374
Malaysia,Selangor,2008,15,782443,575405,537255,39705,6372
Malaysia,Selangor,2008,20,782443,571761,534644,39705,6368
Malaysia,Selangor,2008,25,782443,568977,530200,39705,6367
Malaysia,Selangor,2008,30,782443,564558,526060,39705,6366
Malaysia,Selangor,2008,50,782443,543059,500951,39705,6323
Malaysia,Selangor,2008,75,782443,477581,440675,39705,5968
Malaysia,Trengganu,2008,0,1288895,1288895,1288895,29638,11312
Malaysia,Trengganu,2008,10,1288895,1123158,1092173,29638,11287
Malaysia,Trengganu,2008,15,1288895,1117368,1085746,29638,11281
Malaysia,Trengganu,2008,20,1288895,1113668,1081892,29638,11276
Malaysia,Trengganu,2008,25,1288895,1111102,1078290,29638,11273
Malaysia,Trengganu,2008,30,1288895,1106226,1073942,29638,11269
Malaysia,Trengganu,2008,50,1288895,1084795,1047974,29638,11206
Malaysia,Trengganu,2008,75,1288895,1007112,979724,29638,10713
Malaysia,Johor,2009,0,1911485,1911485,1911485,102272,46711
Malaysia,Johor,2009,10,1911485,1625635,1586884,102272,46614
Malaysia,Johor,2009,15,1911485,1614670,1573563,102272,46597
Malaysia,Johor,2009,20,1911485,1606540,1561875,102272,46581
Malaysia,Johor,2009,25,1911485,1601965,1552433,102272,46573
Malaysia,Johor,2009,30,1911485,1593783,1543602,102272,46560
Malaysia,Johor,2009,50,1911485,1551382,1482095,102272,46383
Malaysia,Johor,2009,75,1911485,1391685,1328110,102272,44839
Malaysia,Kedah,2009,0,951787,951787,951787,44640,8346
Malaysia,Kedah,2009,10,951787,693911,659969,44640,8305
Malaysia,Kedah,2009,15,951787,687911,653389,44640,8295
Malaysia,Kedah,2009,20,951787,683626,649573,44640,8286
Malaysia,Kedah,2009,25,951787,681331,643895,44640,8282
Malaysia,Kedah,2009,30,951787,676030,640752,44640,8277
Malaysia,Kedah,2009,50,951787,653738,617848,44640,8188
Malaysia,Kedah,2009,75,951787,581666,554988,44640,7225
Malaysia,Kelantan,2009,0,1513205,1513205,1513205,23028,33267
Malaysia,Kelantan,2009,10,1513205,1361094,1278726,23028,33161
Malaysia,Kelantan,2009,15,1513205,1355454,1271129,23028,33152
Malaysia,Kelantan,2009,20,1513205,1351764,1266493,23028,33136
Malaysia,Kelantan,2009,25,1513205,1349451,1261939,23028,33132
Malaysia,Kelantan,2009,30,1513205,1344075,1257078,23028,33123
Malaysia,Kelantan,2009,50,1513205,1325417,1229250,23028,33002
Malaysia,Kelantan,2009,75,1513205,1256211,1159120,23028,31931
Malaysia,Kuala Lumpur,2009,0,27198,27198,27198,863,78
Malaysia,Kuala Lumpur,2009,10,27198,6860,5199,863,77
Malaysia,Kuala Lumpur,2009,15,27198,5685,4642,863,77
Malaysia,Kuala Lumpur,2009,20,27198,5485,4556,863,77
Malaysia,Kuala Lumpur,2009,25,27198,5109,4403,863,76
Malaysia,Kuala Lumpur,2009,30,27198,4827,4100,863,76
Malaysia,Kuala Lumpur,2009,50,27198,3914,3071,863,74
Malaysia,Kuala Lumpur,2009,75,27198,2446,1492,863,61
Malaysia,Labuan,2009,0,9066,9066,9066,188,37
Malaysia,Labuan,2009,10,9066,4730,4401,188,37
Malaysia,Labuan,2009,15,9066,4599,4289,188,37
Malaysia,Labuan,2009,20,9066,4527,4270,188,37
Malaysia,Labuan,2009,25,9066,4480,4235,188,37
Malaysia,Labuan,2009,30,9066,4323,4163,188,37
Malaysia,Labuan,2009,50,9066,3926,3695,188,36
Malaysia,Labuan,2009,75,9066,3014,2883,188,32
Malaysia,Melaka,2009,0,165403,165403,165403,12986,3314
Malaysia,Melaka,2009,10,165403,117339,113366,12986,3305
Malaysia,Melaka,2009,15,165403,115661,111868,12986,3303
Malaysia,Melaka,2009,20,165403,114475,110563,12986,3300
Malaysia,Melaka,2009,25,165403,113794,109490,12986,3299
Malaysia,Melaka,2009,30,165403,112675,108610,12986,3297
Malaysia,Melaka,2009,50,165403,106873,102385,12986,3269
Malaysia,Melaka,2009,75,165403,88815,85393,12986,3047
Malaysia,Negeri Sembilan,2009,0,666738,666738,666738,41198,17302
Malaysia,Negeri Sembilan,2009,10,666738,570930,543073,41198,17271
Malaysia,Negeri Sembilan,2009,15,666738,567096,538483,41198,17264
Malaysia,Negeri Sembilan,2009,20,666738,564138,534113,41198,17257
Malaysia,Negeri Sembilan,2009,25,666738,562530,530990,41198,17254
Malaysia,Negeri Sembilan,2009,30,666738,559821,527970,41198,17249
Malaysia,Negeri Sembilan,2009,50,666738,544976,505321,41198,17179
Malaysia,Negeri Sembilan,2009,75,666738,487265,440613,41198,16548
Malaysia,Pahang,2009,0,3585238,3585238,3585238,117174,55498
Malaysia,Pahang,2009,10,3585238,3327704,3244745,117174,55394
Malaysia,Pahang,2009,15,3585238,3316955,3230110,117174,55375
Malaysia,Pahang,2009,20,3585238,3308545,3218619,117174,55357
Malaysia,Pahang,2009,25,3585238,3303635,3209171,117174,55348
Malaysia,Pahang,2009,30,3585238,3295418,3199022,117174,55335
Malaysia,Pahang,2009,50,3585238,3249607,3131034,117174,55135
Malaysia,Pahang,2009,75,3585238,3063046,2947338,117174,53519
Malaysia,Perak,2009,0,2091110,2091110,2091110,67954,29728
Malaysia,Perak,2009,10,2091110,1795110,1776308,67954,29661
Malaysia,Perak,2009,15,2091110,1785066,1763207,67954,29646
Malaysia,Perak,2009,20,2091110,1778841,1758035,67954,29635
Malaysia,Perak,2009,25,2091110,1774699,1751155,67954,29627
Malaysia,Perak,2009,30,2091110,1766056,1743683,67954,29618
Malaysia,Perak,2009,50,2091110,1728918,1698520,67954,29482
Malaysia,Perak,2009,75,2091110,1603872,1580232,67954,28288
Malaysia,Perlis,2009,0,82349,82349,82349,4735,277
Malaysia,Perlis,2009,10,82349,29311,24721,4735,252
Malaysia,Perlis,2009,15,82349,28648,23978,4735,249
Malaysia,Perlis,2009,20,82349,28308,23514,4735,246
Malaysia,Perlis,2009,25,82349,28044,22859,4735,244
Malaysia,Perlis,2009,30,82349,27367,22511,4735,242
Malaysia,Perlis,2009,50,82349,25598,20250,4735,216
Malaysia,Perlis,2009,75,82349,19860,14962,4735,132
Malaysia,Pulau Pinang,2009,0,105622,105622,105622,2737,728
Malaysia,Pulau Pinang,2009,10,105622,49792,43594,2737,722
Malaysia,Pulau Pinang,2009,15,105622,48776,42218,2737,721
Malaysia,Pulau Pinang,2009,20,105622,48230,41972,2737,720
Malaysia,Pulau Pinang,2009,25,105622,47774,41502,2737,719
Malaysia,Pulau Pinang,2009,30,105622,46677,40796,2737,718
Malaysia,Pulau Pinang,2009,50,105622,43161,37158,2737,705
Malaysia,Pulau Pinang,2009,75,105622,32935,28750,2737,622
Malaysia,Putrajaya,2009,0,6173,6173,6173,890,53
Malaysia,Putrajaya,2009,10,6173,1720,1691,890,52
Malaysia,Putrajaya,2009,15,6173,1670,1598,890,52
Malaysia,Putrajaya,2009,20,6173,1644,1575,890,52
Malaysia,Putrajaya,2009,25,6173,1618,1536,890,51
Malaysia,Putrajaya,2009,30,6173,1583,1491,890,51
Malaysia,Putrajaya,2009,50,6173,1395,1277,890,50
Malaysia,Putrajaya,2009,75,6173,925,855,890,38
Malaysia,Sabah,2009,0,7372091,7372091,7372091,214875,92369
Malaysia,Sabah,2009,10,7372091,6769712,6755319,214875,91917
Malaysia,Sabah,2009,15,7372091,6742543,6722295,214875,91871
Malaysia,Sabah,2009,20,7372091,6721855,6708654,214875,91821
Malaysia,Sabah,2009,25,7372091,6710515,6690453,214875,91803
Malaysia,Sabah,2009,30,7372091,6684138,6667614,214875,91770
Malaysia,Sabah,2009,50,7372091,6585815,6540896,214875,91426
Malaysia,Sabah,2009,75,7372091,6165734,6208091,214875,88822
Malaysia,Sarawak,2009,0,12379545,12379545,12379545,302061,307413
Malaysia,Sarawak,2009,10,12379545,11727777,11403600,302061,306893
Malaysia,Sarawak,2009,15,12379545,11699536,11352588,302061,306829
Malaysia,Sarawak,2009,20,12379545,11680467,11331422,302061,306753
Malaysia,Sarawak,2009,25,12379545,11666586,11302209,302061,306720
Malaysia,Sarawak,2009,30,12379545,11643005,11270645,302061,306669
Malaysia,Sarawak,2009,50,12379545,11524585,11069143,302061,306006
Malaysia,Sarawak,2009,75,12379545,11067414,10588906,302061,300481
Malaysia,Selangor,2009,0,782443,782443,782443,39705,14357
Malaysia,Selangor,2009,10,782443,581303,545601,39705,14327
Malaysia,Selangor,2009,15,782443,575405,537255,39705,14323
Malaysia,Selangor,2009,20,782443,571761,534644,39705,14318
Malaysia,Selangor,2009,25,782443,568977,530200,39705,14315
Malaysia,Selangor,2009,30,782443,564558,526060,39705,14311
Malaysia,Selangor,2009,50,782443,543059,500951,39705,14229
Malaysia,Selangor,2009,75,782443,477581,440675,39705,13528
Malaysia,Trengganu,2009,0,1288895,1288895,1288895,29638,15475
Malaysia,Trengganu,2009,10,1288895,1123158,1092173,29638,15458
Malaysia,Trengganu,2009,15,1288895,1117368,1085746,29638,15453
Malaysia,Trengganu,2009,20,1288895,1113668,1081892,29638,15450
Malaysia,Trengganu,2009,25,1288895,1111102,1078290,29638,15449
Malaysia,Trengganu,2009,30,1288895,1106226,1073942,29638,15446
Malaysia,Trengganu,2009,50,1288895,1084795,1047974,29638,15397
Malaysia,Trengganu,2009,75,1288895,1007112,979724,29638,14956
Malaysia,Johor,2010,0,1911485,1911485,1911485,102272,28309
Malaysia,Johor,2010,10,1911485,1625635,1586884,102272,28268
Malaysia,Johor,2010,15,1911485,1614670,1573563,102272,28260
Malaysia,Johor,2010,20,1911485,1606540,1561875,102272,28255
Malaysia,Johor,2010,25,1911485,1601965,1552433,102272,28251
Malaysia,Johor,2010,30,1911485,1593783,1543602,102272,28245
Malaysia,Johor,2010,50,1911485,1551382,1482095,102272,28168
Malaysia,Johor,2010,75,1911485,1391685,1328110,102272,27475
Malaysia,Kedah,2010,0,951787,951787,951787,44640,13113
Malaysia,Kedah,2010,10,951787,693911,659969,44640,13085
Malaysia,Kedah,2010,15,951787,687911,653389,44640,13077
Malaysia,Kedah,2010,20,951787,683626,649573,44640,13069
Malaysia,Kedah,2010,25,951787,681331,643895,44640,13066
Malaysia,Kedah,2010,30,951787,676030,640752,44640,13062
Malaysia,Kedah,2010,50,951787,653738,617848,44640,13006
Malaysia,Kedah,2010,75,951787,581666,554988,44640,12199
Malaysia,Kelantan,2010,0,1513205,1513205,1513205,23028,30717
Malaysia,Kelantan,2010,10,1513205,1361094,1278726,23028,30650
Malaysia,Kelantan,2010,15,1513205,1355454,1271129,23028,30640
Malaysia,Kelantan,2010,20,1513205,1351764,1266493,23028,30630
Malaysia,Kelantan,2010,25,1513205,1349451,1261939,23028,30624
Malaysia,Kelantan,2010,30,1513205,1344075,1257078,23028,30616
Malaysia,Kelantan,2010,50,1513205,1325417,1229250,23028,30519
Malaysia,Kelantan,2010,75,1513205,1256211,1159120,23028,29688
Malaysia,Kuala Lumpur,2010,0,27198,27198,27198,863,80
Malaysia,Kuala Lumpur,2010,10,27198,6860,5199,863,79
Malaysia,Kuala Lumpur,2010,15,27198,5685,4642,863,79
Malaysia,Kuala Lumpur,2010,20,27198,5485,4556,863,78
Malaysia,Kuala Lumpur,2010,25,27198,5109,4403,863,78
Malaysia,Kuala Lumpur,2010,30,27198,4827,4100,863,78
Malaysia,Kuala Lumpur,2010,50,27198,3914,3071,863,74
Malaysia,Kuala Lumpur,2010,75,27198,2446,1492,863,61
Malaysia,Labuan,2010,0,9066,9066,9066,188,27
Malaysia,Labuan,2010,10,9066,4730,4401,188,26
Malaysia,Labuan,2010,15,9066,4599,4289,188,26
Malaysia,Labuan,2010,20,9066,4527,4270,188,26
Malaysia,Labuan,2010,25,9066,4480,4235,188,26
Malaysia,Labuan,2010,30,9066,4323,4163,188,26
Malaysia,Labuan,2010,50,9066,3926,3695,188,25
Malaysia,Labuan,2010,75,9066,3014,2883,188,23
Malaysia,Melaka,2010,0,165403,165403,165403,12986,520
Malaysia,Melaka,2010,10,165403,117339,113366,12986,519
Malaysia,Melaka,2010,15,165403,115661,111868,12986,519
Malaysia,Melaka,2010,20,165403,114475,110563,12986,519
Malaysia,Melaka,2010,25,165403,113794,109490,12986,518
Malaysia,Melaka,2010,30,165403,112675,108610,12986,518
Malaysia,Melaka,2010,50,165403,106873,102385,12986,514
Malaysia,Melaka,2010,75,165403,88815,85393,12986,490
Malaysia,Negeri Sembilan,2010,0,666738,666738,666738,41198,5534
Malaysia,Negeri Sembilan,2010,10,666738,570930,543073,41198,5526
Malaysia,Negeri Sembilan,2010,15,666738,567096,538483,41198,5524
Malaysia,Negeri Sembilan,2010,20,666738,564138,534113,41198,5522
Malaysia,Negeri Sembilan,2010,25,666738,562530,530990,41198,5521
Malaysia,Negeri Sembilan,2010,30,666738,559821,527970,41198,5520
Malaysia,Negeri Sembilan,2010,50,666738,544976,505321,41198,5496
Malaysia,Negeri Sembilan,2010,75,666738,487265,440613,41198,5279
Malaysia,Pahang,2010,0,3585238,3585238,3585238,117174,57082
Malaysia,Pahang,2010,10,3585238,3327704,3244745,117174,57011
Malaysia,Pahang,2010,15,3585238,3316955,3230110,117174,56999
Malaysia,Pahang,2010,20,3585238,3308545,3218619,117174,56987
Malaysia,Pahang,2010,25,3585238,3303635,3209171,117174,56978
Malaysia,Pahang,2010,30,3585238,3295418,3199022,117174,56967
Malaysia,Pahang,2010,50,3585238,3249607,3131034,117174,56810
Malaysia,Pahang,2010,75,3585238,3063046,2947338,117174,55562
Malaysia,Perak,2010,0,2091110,2091110,2091110,67954,27249
Malaysia,Perak,2010,10,2091110,1795110,1776308,67954,27209
Malaysia,Perak,2010,15,2091110,1785066,1763207,67954,27200
Malaysia,Perak,2010,20,2091110,1778841,1758035,67954,27195
Malaysia,Perak,2010,25,2091110,1774699,1751155,67954,27191
Malaysia,Perak,2010,30,2091110,1766056,1743683,67954,27184
Malaysia,Perak,2010,50,2091110,1728918,1698520,67954,27100
Malaysia,Perak,2010,75,2091110,1603872,1580232,67954,26316
Malaysia,Perlis,2010,0,82349,82349,82349,4735,175
Malaysia,Perlis,2010,10,82349,29311,24721,4735,172
Malaysia,Perlis,2010,15,82349,28648,23978,4735,171
Malaysia,Perlis,2010,20,82349,28308,23514,4735,171
Malaysia,Perlis,2010,25,82349,28044,22859,4735,170
Malaysia,Perlis,2010,30,82349,27367,22511,4735,170
Malaysia,Perlis,2010,50,82349,25598,20250,4735,168
Malaysia,Perlis,2010,75,82349,19860,14962,4735,133
Malaysia,Pulau Pinang,2010,0,105622,105622,105622,2737,953
Malaysia,Pulau Pinang,2010,10,105622,49792,43594,2737,947
Malaysia,Pulau Pinang,2010,15,105622,48776,42218,2737,946
Malaysia,Pulau Pinang,2010,20,105622,48230,41972,2737,946
Malaysia,Pulau Pinang,2010,25,105622,47774,41502,2737,945
Malaysia,Pulau Pinang,2010,30,105622,46677,40796,2737,945
Malaysia,Pulau Pinang,2010,50,105622,43161,37158,2737,934
Malaysia,Pulau Pinang,2010,75,105622,32935,28750,2737,865
Malaysia,Putrajaya,2010,0,6173,6173,6173,890,44
Malaysia,Putrajaya,2010,10,6173,1720,1691,890,44
Malaysia,Putrajaya,2010,15,6173,1670,1598,890,44
Malaysia,Putrajaya,2010,20,6173,1644,1575,890,44
Malaysia,Putrajaya,2010,25,6173,1618,1536,890,44
Malaysia,Putrajaya,2010,30,6173,1583,1491,890,44
Malaysia,Putrajaya,2010,50,6173,1395,1277,890,43
Malaysia,Putrajaya,2010,75,6173,925,855,890,40
Malaysia,Sabah,2010,0,7372091,7372091,7372091,214875,104191
Malaysia,Sabah,2010,10,7372091,6769712,6755319,214875,103946
Malaysia,Sabah,2010,15,7372091,6742543,6722295,214875,103915
Malaysia,Sabah,2010,20,7372091,6721855,6708654,214875,103885
Malaysia,Sabah,2010,25,7372091,6710515,6690453,214875,103872
Malaysia,Sabah,2010,30,7372091,6684138,6667614,214875,103840
Malaysia,Sabah,2010,50,7372091,6585815,6540896,214875,103552
Malaysia,Sabah,2010,75,7372091,6165734,6208091,214875,101221
Malaysia,Sarawak,2010,0,12379545,12379545,12379545,302061,137088
Malaysia,Sarawak,2010,10,12379545,11727777,11403600,302061,136712
Malaysia,Sarawak,2010,15,12379545,11699536,11352588,302061,136677
Malaysia,Sarawak,2010,20,12379545,11680467,11331422,302061,136645
Malaysia,Sarawak,2010,25,12379545,11666586,11302209,302061,136629
Malaysia,Sarawak,2010,30,12379545,11643005,11270645,302061,136601
Malaysia,Sarawak,2010,50,12379545,11524585,11069143,302061,136293
Malaysia,Sarawak,2010,75,12379545,11067414,10588906,302061,134216
Malaysia,Selangor,2010,0,782443,782443,782443,39705,9809
Malaysia,Selangor,2010,10,782443,581303,545601,39705,9759
Malaysia,Selangor,2010,15,782443,575405,537255,39705,9752
Malaysia,Selangor,2010,20,782443,571761,534644,39705,9747
Malaysia,Selangor,2010,25,782443,568977,530200,39705,9742
Malaysia,Selangor,2010,30,782443,564558,526060,39705,9737
