country,subnational1,subnational2,year,threshold,area_ha,extent_2000_ha,extent_2010_ha,gain_2000-2020_ha,tree_cover_loss
Malaysia,Perak,Hilir Perak,2011,50,178644,120822,118704,11560,2055
Malaysia,Perak,Hilir Perak,2011,75,178644,92122,94068,11560,1955
Malaysia,Perak,Hulu Perak,2011,0,658082,658082,658082,3421,7286
Malaysia,Perak,Hulu Perak,2011,10,658082,629313,620967,3421,7284
Malaysia,Perak,Hulu Perak,2011,15,658082,628668,619848,3421,7284
Malaysia,Perak,Hulu Perak,2011,20,658082,628267,619201,3421,7283
Malaysia,Perak,Hulu Perak,2011,25,658082,628027,618390,3421,7283
Malaysia,Perak,Hulu Perak,2011,30,658082,627481,617663,3421,7283
Malaysia,Perak,Hulu Perak,2011,50,658082,625001,612987,3421,7280
Malaysia,Perak,Hulu Perak,2011,75,658082,615624,597149,3421,7249
Malaysia,Perak,Kampar,2011,0,73305,73305,73305,1768,452
Malaysia,Perak,Kampar,2011,10,73305,69505,68129,1768,451
Malaysia,Perak,Kampar,2011,15,73305,69284,67802,1768,451
Malaysia,Perak,Kampar,2011,20,73305,69136,67591,1768,451
Malaysia,Perak,Kampar,2011,25,73305,69027,67357,1768,451
Malaysia,Perak,Kampar,2011,30,73305,68853,67126,1768,451
Malaysia,Perak,Kampar,2011,50,73305,67779,65543,1768,451
Malaysia,Perak,Kampar,2011,75,73305,64117,61327,1768,447
Malaysia,Perak,Kerian,2011,0,93069,93069,93069,4233,982
Malaysia,Perak,Kerian,2011,10,93069,57574,58361,4233,981
Malaysia,Perak,Kerian,2011,15,93069,56652,56935,4233,981
Malaysia,Perak,Kerian,2011,20,93069,56228,56596,4233,981
Malaysia,Perak,Kerian,2011,25,93069,55843,55625,4233,980
Malaysia,Perak,Kerian,2011,30,93069,55241,54773,4233,980
Malaysia,Perak,Kerian,2011,50,93069,51640,50208,4233,976
Malaysia,Perak,Kerian,2011,75,93069,41462,40794,4233,935
Malaysia,Perak,Kinta,2011,0,196332,196332,196332,8219,843
Malaysia,Perak,Kinta,2011,10,196332,140470,139717,8219,829
Malaysia,Perak,Kinta,2011,15,196332,138688,138122,8219,826
Malaysia,Perak,Kinta,2011,20,196332,137798,137564,8219,826
Malaysia,Perak,Kinta,2011,25,196332,137093,136851,8219,824
Malaysia,Perak,Kinta,2011,30,196332,135736,135912,8219,823
Malaysia,Perak,Kinta,2011,50,196332,131071,131131,8219,809
Malaysia,Perak,Kinta,2011,75,196332,119323,120890,8219,737
Malaysia,Perak,Kuala Kangsar,2011,0,255091,255091,255091,4576,2148
Malaysia,Perak,Kuala Kangsar,2011,10,255091,238629,237110,4576,2143
Malaysia,Perak,Kuala Kangsar,2011,15,255091,237855,236290,4576,2142
Malaysia,Perak,Kuala Kangsar,2011,20,255091,237218,235832,4576,2141
Malaysia,Perak,Kuala Kangsar,2011,25,255091,236946,235276,4576,2141
Malaysia,Perak,Kuala Kangsar,2011,30,255091,236278,234744,4576,2140
Malaysia,Perak,Kuala Kangsar,2011,50,255091,233580,231642,4576,2137
Malaysia,Perak,Kuala Kangsar,2011,75,255091,224738,222132,4576,2116
Malaysia,Perak,Larut and Matang,2011,0,130645,130645,130645,4384,1392
Malaysia,Perak,Larut and Matang,2011,10,130645,116996,115844,4384,1391
Malaysia,Perak,Larut and Matang,2011,15,130645,116375,115057,4384,1391
Malaysia,Perak,Larut and Matang,2011,20,130645,116009,114737,4384,1390
Malaysia,Perak,Larut and Matang,2011,25,130645,115758,114315,4384,1390
Malaysia,Perak,Larut and Matang,2011,30,130645,115206,113881,4384,1389
Malaysia,Perak,Larut and Matang,2011,50,130645,112969,110711,4384,1387
Malaysia,Perak,Larut and Matang,2011,75,130645,104980,102896,4384,1369
Malaysia,Perak,Manjung,2011,0,105037,105037,105037,8465,2098
Malaysia,Perak,Manjung,2011,10,105037,74585,78750,8465,2088
Malaysia,Perak,Manjung,2011,15,105037,73443,77333,8465,2087
Malaysia,Perak,Manjung,2011,20,105037,72689,76936,8465,2087
Malaysia,Perak,Manjung,2011,25,105037,72237,76370,8465,2086
Malaysia,Perak,Manjung,2011,30,105037,71321,75757,8465,2085
Malaysia,Perak,Manjung,2011,50,105037,67172,71904,8465,2073
Malaysia,Perak,Manjung,2011,75,105037,54117,62305,8465,1993
Malaysia,Perak,Perak Tengah,2011,0,126176,126176,126176,10448,1931
Malaysia,Perak,Perak Tengah,2011,10,126176,91127,87567,10448,1929
Malaysia,Perak,Perak Tengah,2011,15,126176,89922,85940,10448,1928
Malaysia,Perak,Perak Tengah,2011,20,126176,89212,85259,10448,1928
Malaysia,Perak,Perak Tengah,2011,25,126176,88783,84499,10448,1927
Malaysia,Perak,Perak Tengah,2011,30,126176,87703,83612,10448,1926
Malaysia,Perak,Perak Tengah,2011,50,126176,83220,78052,10448,1914
Malaysia,Perak,Perak Tengah,2011,75,126176,66216,63333,10448,1830
Malaysia,Perlis,Perlis,2011,0,82349,82349,82349,4735,401
Malaysia,Perlis,Perlis,2011,10,82349,29311,24721,4735,398
Malaysia,Perlis,Perlis,2011,15,82349,28648,23978,4735,398
Malaysia,Perlis,Perlis,2011,20,82349,28308,23514,4735,397
Malaysia,Perlis,Perlis,2011,25,82349,28044,22859,4735,397
Malaysia,Perlis,Perlis,2011,30,82349,27367,22511,4735,396
Malaysia,Perlis,Perlis,2011,50,82349,25598,20250,4735,393
Malaysia,Perlis,Perlis,2011,75,82349,19860,14962,4735,321
Malaysia,Pulau Pinang,Barat Daya,2011,0,18561,18561,18561,409,82
Malaysia,Pulau Pinang,Barat Daya,2011,10,18561,12815,12091,409,81
Malaysia,Pulau Pinang,Barat Daya,2011,15,18561,12666,11903,409,81
Malaysia,Pulau Pinang,Barat Daya,2011,20,18561,12590,11864,409,81
Malaysia,Pulau Pinang,Barat Daya,2011,25,18561,12530,11796,409,81
Malaysia,Pulau Pinang,Barat Daya,2011,30,18561,12334,11697,409,81
Malaysia,Pulau Pinang,Barat Daya,2011,50,18561,11809,11108,409,80
Malaysia,Pulau Pinang,Barat Daya,2011,75,18561,9695,9575,409,72
Malaysia,Pulau Pinang,Seberang Perai Selatan,2011,0,23512,23512,23512,701,312
Malaysia,Pulau Pinang,Seberang Perai Selatan,2011,10,23512,13975,12281,701,310
Malaysia,Pulau Pinang,Seberang Perai Selatan,2011,15,23512,13712,11772,701,309
Malaysia,Pulau Pinang,Seberang Perai Selatan,2011,20,23512,13560,11696,701,309
Malaysia,Pulau Pinang,Seberang Perai Selatan,2011,25,23512,13444,11529,701,309
Malaysia,Pulau Pinang,Seberang Perai Selatan,2011,30,23512,13170,11230,701,309
Malaysia,Pulau Pinang,Seberang Perai Selatan,2011,50,23512,12010,9728,701,307
Malaysia,Pulau Pinang,Seberang Perai Selatan,2011,75,23512,8298,6235,701,285
Malaysia,Pulau Pinang,Seberang Perai Tengah,2011,0,23707,23707,23707,835,88
Malaysia,Pulau Pinang,Seberang Perai Tengah,2011,10,23707,8246,7394,835,87
Malaysia,Pulau Pinang,Seberang Perai Tengah,2011,15,23707,7953,7054,835,87
Malaysia,Pulau Pinang,Seberang Perai Tengah,2011,20,23707,7797,6999,835,87
Malaysia,Pulau Pinang,Seberang Perai Tengah,2011,25,23707,7664,6889,835,86
Malaysia,Pulau Pinang,Seberang Perai Tengah,2011,30,23707,7375,6735,835,86
Malaysia,Pulau Pinang,Seberang Perai Tengah,2011,50,23707,6487,5944,835,85
Malaysia,Pulau Pinang,Seberang Perai Tengah,2011,75,23707,4340,4157,835,70
Malaysia,Pulau Pinang,Seberang Perai Utara,2011,0,27685,27685,27685,625,97
Malaysia,Pulau Pinang,Seberang Perai Utara,2011,10,27685,8513,5871,625,97
Malaysia,Pulau Pinang,Seberang Perai Utara,2011,15,27685,8284,5613,625,97
Malaysia,Pulau Pinang,Seberang Perai Utara,2011,20,27685,8162,5554,625,97
Malaysia,Pulau Pinang,Seberang Perai Utara,2011,25,27685,8051,5453,625,97
Malaysia,Pulau Pinang,Seberang Perai Utara,2011,30,27685,7834,5348,625,97
Malaysia,Pulau Pinang,Seberang Perai Utara,2011,50,27685,7077,4791,625,96
Malaysia,Pulau Pinang,Seberang Perai Utara,2011,75,27685,5377,3708,625,91
Malaysia,Pulau Pinang,Timur Laut,2011,0,12157,12157,12157,167,7
Malaysia,Pulau Pinang,Timur Laut,2011,10,12157,6243,5958,167,7
Malaysia,Pulau Pinang,Timur Laut,2011,15,12157,6159,5875,167,7
Malaysia,Pulau Pinang,Timur Laut,2011,20,12157,6122,5859,167,7
Malaysia,Pulau Pinang,Timur Laut,2011,25,12157,6085,5836,167,7
Malaysia,Pulau Pinang,Timur Laut,2011,30,12157,5964,5787,167,7
Malaysia,Pulau Pinang,Timur Laut,2011,50,12157,5778,5586,167,6
Malaysia,Pulau Pinang,Timur Laut,2011,75,12157,5225,5075,167,5
Malaysia,Putrajaya,Putrajaya,2011,0,6173,6173,6173,890,20
Malaysia,Putrajaya,Putrajaya,2011,10,6173,1720,1691,890,20
Malaysia,Putrajaya,Putrajaya,2011,15,6173,1670,1598,890,20
Malaysia,Putrajaya,Putrajaya,2011,20,6173,1644,1575,890,20
Malaysia,Putrajaya,Putrajaya,2011,25,6173,1618,1536,890,20
Malaysia,Putrajaya,Putrajaya,2011,30,6173,1583,1491,890,20
Malaysia,Putrajaya,Putrajaya,2011,50,6173,1395,1277,890,19
Malaysia,Putrajaya,Putrajaya,2011,75,6173,925,855,890,19
Malaysia,Sabah,Beaufort,2011,0,167181,167181,167181,7804,2831
Malaysia,Sabah,Beaufort,2011,10,167181,152760,147340,7804,2818
Malaysia,Sabah,Beaufort,2011,15,167181,151768,145614,7804,2817
Malaysia,Sabah,Beaufort,2011,20,167181,151161,145172,7804,2816
Malaysia,Sabah,Beaufort,2011,25,167181,150805,144370,7804,2815
Malaysia,Sabah,Beaufort,2011,30,167181,149925,143400,7804,2814
Malaysia,Sabah,Beaufort,2011,50,167181,145756,137328,7804,2806
Malaysia,Sabah,Beaufort,2011,75,167181,130963,121779,7804,2720
Malaysia,Sabah,Beluran,2011,0,820701,820701,820701,56144,8126
Malaysia,Sabah,Beluran,2011,10,820701,716589,736812,56144,8103
Malaysia,Sabah,Beluran,2011,15,820701,713538,733080,56144,8101
Malaysia,Sabah,Beluran,2011,20,820701,710845,731574,56144,8097
Malaysia,Sabah,Beluran,2011,25,820701,709541,729575,56144,8096
Malaysia,Sabah,Beluran,2011,30,820701,706898,726802,56144,8093
Malaysia,Sabah,Beluran,2011,50,820701,694329,712764,56144,8076
Malaysia,Sabah,Beluran,2011,75,820701,639926,675365,56144,7953
Malaysia,Sabah,Keningau,2011,0,313566,313566,313566,10098,4378
Malaysia,Sabah,Keningau,2011,10,313566,269261,262581,10098,4348
Malaysia,Sabah,Keningau,2011,15,313566,267071,259913,10098,4345
Malaysia,Sabah,Keningau,2011,20,313566,265587,258369,10098,4341
Malaysia,Sabah,Keningau,2011,25,313566,264577,256776,10098,4339
Malaysia,Sabah,Keningau,2011,30,313566,262249,254858,10098,4336
Malaysia,Sabah,Keningau,2011,50,313566,254104,243749,10098,4301
Malaysia,Sabah,Keningau,2011,75,313566,222523,216039,10098,4087
Malaysia,Sabah,Kinabatangan,2011,0,757422,757422,757422,51112,5834
Malaysia,Sabah,Kinabatangan,2011,10,757422,677630,705759,51112,5823
Malaysia,Sabah,Kinabatangan,2011,15,757422,674542,703189,51112,5823
Malaysia,Sabah,Kinabatangan,2011,20,757422,671760,702143,51112,5822
Malaysia,Sabah,Kinabatangan,2011,25,757422,670559,700962,51112,5821
Malaysia,Sabah,Kinabatangan,2011,30,757422,666892,698959,51112,5819
Malaysia,Sabah,Kinabatangan,2011,50,757422,656986,687334,51112,5809
Malaysia,Sabah,Kinabatangan,2011,75,757422,596155,656304,51112,5732
Malaysia,Sabah,Kota Belud,2011,0,134011,134011,134011,1924,1685
Malaysia,Sabah,Kota Belud,2011,10,134011,118269,116724,1924,1678
Malaysia,Sabah,Kota Belud,2011,15,134011,116907,115062,1924,1677
Malaysia,Sabah,Kota Belud,2011,20,134011,116219,114440,1924,1675
Malaysia,Sabah,Kota Belud,2011,25,134011,115602,113276,1924,1675
Malaysia,Sabah,Kota Belud,2011,30,134011,114604,112545,1924,1674
Malaysia,Sabah,Kota Belud,2011,50,134011,109786,107677,1924,1668
Malaysia,Sabah,Kota Belud,2011,75,134011,98718,98883,1924,1630
Malaysia,Sabah,Kota Kinabalu,2011,0,36810,36810,36810,595,124
Malaysia,Sabah,Kota Kinabalu,2011,10,36810,25926,25782,595,124
Malaysia,Sabah,Kota Kinabalu,2011,15,36810,25637,25427,595,123
Malaysia,Sabah,Kota Kinabalu,2011,20,36810,25485,25349,595,123
Malaysia,Sabah,Kota Kinabalu,2011,25,36810,25355,25183,595,123
Malaysia,Sabah,Kota Kinabalu,2011,30,36810,25149,25009,595,123
Malaysia,Sabah,Kota Kinabalu,2011,50,36810,24223,24015,595,122
Malaysia,Sabah,Kota Kinabalu,2011,75,36810,22120,22136,595,114
Malaysia,Sabah,Kota Marudu,2011,0,174445,174445,174445,2802,1872
Malaysia,Sabah,Kota Marudu,2011,10,174445,162256,158285,2802,1863
Malaysia,Sabah,Kota Marudu,2011,15,174445,161534,157381,2802,1862
Malaysia,Sabah,Kota Marudu,2011,20,174445,161153,157010,2802,1861
Malaysia,Sabah,Kota Marudu,2011,25,174445,160930,156415,2802,1861
Malaysia,Sabah,Kota Marudu,2011,30,174445,160232,155949,2802,1859
Malaysia,Sabah,Kota Marudu,2011,50,174445,157999,153107,2802,1851
Malaysia,Sabah,Kota Marudu,2011,75,174445,149142,145663,2802,1804
Malaysia,Sabah,Kuala Penyu,2011,0,46308,46308,46308,1290,456
Malaysia,Sabah,Kuala Penyu,2011,10,46308,40938,39565,1290,455
Malaysia,Sabah,Kuala Penyu,2011,15,46308,40560,38894,1290,455
Malaysia,Sabah,Kuala Penyu,2011,20,46308,40326,38755,1290,455
Malaysia,Sabah,Kuala Penyu,2011,25,46308,40162,38437,1290,455
Malaysia,Sabah,Kuala Penyu,2011,30,46308,39778,37932,1290,455
Malaysia,Sabah,Kuala Penyu,2011,50,46308,37957,34816,1290,453
Malaysia,Sabah,Kuala Penyu,2011,75,46308,32015,27594,1290,440
Malaysia,Sabah,Kudat,2011,0,132220,132220,132220,2528,1639
Malaysia,Sabah,Kudat,2011,10,132220,112878,109228,2528,1618
Malaysia,Sabah,Kudat,2011,15,132220,111765,107821,2528,1615
Malaysia,Sabah,Kudat,2011,20,132220,111038,107426,2528,1611
Malaysia,Sabah,Kudat,2011,25,132220,110612,106764,2528,1610
Malaysia,Sabah,Kudat,2011,30,132220,109702,106052,2528,1608
Malaysia,Sabah,Kudat,2011,50,132220,106228,102009,2528,1590
Malaysia,Sabah,Kudat,2011,75,132220,94382,93354,2528,1486
Malaysia,Sabah,Kunak,2011,0,110140,110140,110140,1839,1164
Malaysia,Sabah,Kunak,2011,10,110140,98961,100934,1839,1162
Malaysia,Sabah,Kunak,2011,15,110140,98469,100551,1839,1162
Malaysia,Sabah,Kunak,2011,20,110140,97956,100369,1839,1162
Malaysia,Sabah,Kunak,2011,25,110140,97712,100154,1839,1162
Malaysia,Sabah,Kunak,2011,30,110140,96970,99712,1839,1161
Malaysia,Sabah,Kunak,2011,50,110140,95355,97817,1839,1159
Malaysia,Sabah,Kunak,2011,75,110140,85419,92150,1839,1145
Malaysia,Sabah,Lahad Datu,2011,0,647639,647639,647639,13109,5637
Malaysia,Sabah,Lahad Datu,2011,10,647639,607279,611161,13109,5632
Malaysia,Sabah,Lahad Datu,2011,15,647639,605277,609711,13109,5631
Malaysia,Sabah,Lahad Datu,2011,20,647639,603064,608980,13109,5631
Malaysia,Sabah,Lahad Datu,2011,25,647639,602254,608203,13109,5631
Malaysia,Sabah,Lahad Datu,2011,30,647639,599301,606578,13109,5629
Malaysia,Sabah,Lahad Datu,2011,50,647639,593307,599307,13109,5624
Malaysia,Sabah,Lahad Datu,2011,75,647639,556178,574685,13109,5582
Malaysia,Sabah,Nabawan,2011,0,611656,611656,611656,988,2205
Malaysia,Sabah,Nabawan,2011,10,611656,599183,599622,988,2202
Malaysia,Sabah,Nabawan,2011,15,611656,598536,598733,988,2201
Malaysia,Sabah,Nabawan,2011,20,611656,598077,598435,988,2201
Malaysia,Sabah,Nabawan,2011,25,611656,597652,597929,988,2201
Malaysia,Sabah,Nabawan,2011,30,611656,596993,597251,988,2201
Malaysia,Sabah,Nabawan,2011,50,611656,593312,592820,988,2196
Malaysia,Sabah,Nabawan,2011,75,611656,578518,580722,988,2173
Malaysia,Sabah,Papar,2011,0,123318,123318,123318,1345,586
Malaysia,Sabah,Papar,2011,10,123318,113474,111807,1345,581
Malaysia,Sabah,Papar,2011,15,123318,112833,110894,1345,581
Malaysia,Sabah,Papar,2011,20,123318,112484,110648,1345,580
Malaysia,Sabah,Papar,2011,25,123318,112200,110144,1345,579
Malaysia,Sabah,Papar,2011,30,123318,111642,109665,1345,579
Malaysia,Sabah,Papar,2011,50,123318,109103,106800,1345,574
Malaysia,Sabah,Papar,2011,75,123318,102973,99788,1345,560
Malaysia,Sabah,Penampang,2011,0,45780,45780,45780,184,284
Malaysia,Sabah,Penampang,2011,10,45780,41811,41324,184,284
Malaysia,Sabah,Penampang,2011,15,45780,41684,41125,184,284
Malaysia,Sabah,Penampang,2011,20,45780,41604,41064,184,283
Malaysia,Sabah,Penampang,2011,25,45780,41533,40951,184,283
Malaysia,Sabah,Penampang,2011,30,45780,41417,40852,184,283
Malaysia,Sabah,Penampang,2011,50,45780,40849,40215,184,283
Malaysia,Sabah,Penampang,2011,75,45780,39454,38853,184,280
Malaysia,Sabah,Pitas,2011,0,156889,156889,156889,7766,2224
Malaysia,Sabah,Pitas,2011,10,156889,140297,135604,7766,2199
Malaysia,Sabah,Pitas,2011,15,156889,139334,134501,7766,2197
Malaysia,Sabah,Pitas,2011,20,156889,138690,134076,7766,2194
Malaysia,Sabah,Pitas,2011,25,156889,138396,133544,7766,2193
Malaysia,Sabah,Pitas,2011,30,156889,137548,132842,7766,2191
Malaysia,Sabah,Pitas,2011,50,156889,134448,129056,7766,2176
Malaysia,Sabah,Pitas,2011,75,156889,122856,119872,7766,2113
Malaysia,Sabah,Putatan,2011,0,2615,2615,2615,48,13
Malaysia,Sabah,Putatan,2011,10,2615,1160,1079,48,13
Malaysia,Sabah,Putatan,2011,15,2615,1121,1021,48,13
Malaysia,Sabah,Putatan,2011,20,2615,1102,1011,48,13
Malaysia,Sabah,Putatan,2011,25,2615,1084,980,48,13
Malaysia,Sabah,Putatan,2011,30,2615,1056,953,48,13
Malaysia,Sabah,Putatan,2011,50,2615,917,814,48,13
Malaysia,Sabah,Putatan,2011,75,2615,643,590,48,12
Malaysia,Sabah,Ranau,2011,0,360752,360752,360752,1361,1766
Malaysia,Sabah,Ranau,2011,10,360752,344523,340437,1361,1761
Malaysia,Sabah,Ranau,2011,15,360752,343494,339244,1361,1761
Malaysia,Sabah,Ranau,2011,20,360752,342882,338530,1361,1760
Malaysia,Sabah,Ranau,2011,25,360752,342478,337621,1361,1759
Malaysia,Sabah,Ranau,2011,30,360752,341637,336855,1361,1759
Malaysia,Sabah,Ranau,2011,50,360752,337784,332504,1361,1754
Malaysia,Sabah,Ranau,2011,75,360752,322259,319806,1361,1718
Malaysia,Sabah,Sandakan,2011,0,224821,224821,224821,16074,2291
Malaysia,Sabah,Sandakan,2011,10,224821,194276,197143,16074,2287
Malaysia,Sabah,Sandakan,2011,15,224821,193077,195835,16074,2286
Malaysia,Sabah,Sandakan,2011,20,224821,191880,195386,16074,2286
Malaysia,Sabah,Sandakan,2011,25,224821,191437,194820,16074,2286
Malaysia,Sabah,Sandakan,2011,30,224821,190319,193958,16074,2285
Malaysia,Sabah,Sandakan,2011,50,224821,186311,189393,16074,2280
Malaysia,Sabah,Sandakan,2011,75,224821,166024,176951,16074,2246
Malaysia,Sabah,Semporna,2011,0,116520,116520,116520,6593,905
Malaysia,Sabah,Semporna,2011,10,116520,96829,98394,6593,902
Malaysia,Sabah,Semporna,2011,15,116520,95932,97641,6593,902
Malaysia,Sabah,Semporna,2011,20,116520,95286,97326,6593,901
Malaysia,Sabah,Semporna,2011,25,116520,94954,96918,6593,901
Malaysia,Sabah,Semporna,2011,30,116520,94131,96405,6593,901
Malaysia,Sabah,Semporna,2011,50,116520,91303,93387,6593,898
Malaysia,Sabah,Semporna,2011,75,116520,80060,86226,6593,882
Malaysia,Sabah,Sipitang,2011,0,277357,277357,277357,2285,3686
Malaysia,Sabah,Sipitang,2011,10,277357,268355,268575,2285,3671
Malaysia,Sabah,Sipitang,2011,15,277357,267893,267924,2285,3669
Malaysia,Sabah,Sipitang,2011,20,277357,267580,267768,2285,3668
Malaysia,Sabah,Sipitang,2011,25,277357,267365,267406,2285,3667
Malaysia,Sabah,Sipitang,2011,30,277357,266985,267024,2285,3664
Malaysia,Sabah,Sipitang,2011,50,277357,264212,264387,2285,3651
Malaysia,Sabah,Sipitang,2011,75,277357,255387,257680,2285,3508
Malaysia,Sabah,Tambunan,2011,0,140970,140970,140970,155,352
Malaysia,Sabah,Tambunan,2011,10,140970,135826,134188,155,352
Malaysia,Sabah,Tambunan,2011,15,140970,135520,133707,155,352
Malaysia,Sabah,Tambunan,2011,20,140970,135317,133516,155,352
Malaysia,Sabah,Tambunan,2011,25,140970,135148,133230,155,352
Malaysia,Sabah,Tambunan,2011,30,140970,134853,132925,155,352
Malaysia,Sabah,Tambunan,2011,50,140970,133413,131015,155,351
Malaysia,Sabah,Tambunan,2011,75,140970,128582,125052,155,342
Malaysia,Sabah,Tawau,2011,0,593688,593688,593688,19670,9296
Malaysia,Sabah,Tawau,2011,10,593688,524132,512796,19670,9233
Malaysia,Sabah,Tawau,2011,15,593688,521386,509215,19670,9230
Malaysia,Sabah,Tawau,2011,20,593688,519404,507215,19670,9223
Malaysia,Sabah,Tawau,2011,25,593688,518370,505316,19670,9222
Malaysia,Sabah,Tawau,2011,30,593688,516209,502890,19670,9217
Malaysia,Sabah,Tawau,2011,50,593688,508002,490486,19670,9186
Malaysia,Sabah,Tawau,2011,75,593688,470190,458305,19670,8959
Malaysia,Sabah,Tenom,2011,0,230009,230009,230009,1351,1719
Malaysia,Sabah,Tenom,2011,10,230009,219171,217292,1351,1710
Malaysia,Sabah,Tenom,2011,15,230009,218632,216546,1351,1709
Malaysia,Sabah,Tenom,2011,20,230009,218187,216223,1351,1707
Malaysia,Sabah,Tenom,2011,25,230009,217912,215717,1351,1707
Malaysia,Sabah,Tenom,2011,30,230009,217321,215129,1351,1705
Malaysia,Sabah,Tenom,2011,50,230009,215285,211777,1351,1697
Malaysia,Sabah,Tenom,2011,75,230009,205029,202449,1351,1632
Malaysia,Sabah,Tongod,2011,0,1029394,1029394,1029394,7236,8847
Malaysia,Sabah,Tongod,2011,10,1029394,999187,974955,7236,8833
Malaysia,Sabah,Tongod,2011,15,1029394,997944,972061,7236,8831
Malaysia,Sabah,Tongod,2011,20,1029394,996985,970912,7236,8829
Malaysia,Sabah,Tongod,2011,25,1029394,996333,969247,7236,8828
Malaysia,Sabah,Tongod,2011,30,1029394,995182,966906,7236,8826
Malaysia,Sabah,Tongod,2011,50,1029394,989705,954606,7236,8814
Malaysia,Sabah,Tongod,2011,75,1029394,966429,919317,7236,8717
Malaysia,Sabah,Tuaran,2011,0,117879,117879,117879,574,844
Malaysia,Sabah,Tuaran,2011,10,117879,108739,107933,574,843
Malaysia,Sabah,Tuaran,2011,15,117879,108089,107206,574,842
Malaysia,Sabah,Tuaran,2011,20,117879,107782,106956,574,842
Malaysia,Sabah,Tuaran,2011,25,117879,107545,106514,574,842
Malaysia,Sabah,Tuaran,2011,30,117879,107146,106162,574,842
Malaysia,Sabah,Tuaran,2011,50,117879,105141,103712,574,839
Malaysia,Sabah,Tuaran,2011,75,117879,99785,98525,574,824
Malaysia,Sarawak,Asajaya,2011,0,12913,12913,12913,718,218
Malaysia,Sarawak,Asajaya,2011,10,12913,11418,11221,718,218
Malaysia,Sarawak,Asajaya,2011,15,12913,11321,11074,718,218
Malaysia,Sarawak,Asajaya,2011,20,12913,11258,11032,718,218
Malaysia,Sarawak,Asajaya,2011,25,12913,11221,10968,718,218
Malaysia,Sarawak,Asajaya,2011,30,12913,11124,10896,718,218
Malaysia,Sarawak,Asajaya,2011,50,12913,10752,10440,718,217
Malaysia,Sarawak,Asajaya,2011,75,12913,9440,9335,718,210
Malaysia,Sarawak,Bau,2011,0,94131,94131,94131,1855,1095
Malaysia,Sarawak,Bau,2011,10,94131,89153,88362,1855,1095
Malaysia,Sarawak,Bau,2011,15,94131,88836,87999,1855,1095
Malaysia,Sarawak,Bau,2011,20,94131,88609,87818,1855,1094
Malaysia,Sarawak,Bau,2011,25,94131,88480,87560,1855,1094
Malaysia,Sarawak,Bau,2011,30,94131,88255,87354,1855,1094
Malaysia,Sarawak,Bau,2011,50,94131,87085,86067,1855,1091
Malaysia,Sarawak,Bau,2011,75,94131,82636,82912,1855,1074
Malaysia,Sarawak,Belaga,2011,0,1957317,1957317,1957317,10820,37586
Malaysia,Sarawak,Belaga,2011,10,1957317,1905597,1877071,10820,37369
Malaysia,Sarawak,Belaga,2011,15,1957317,1902967,1871625,10820,37356
Malaysia,Sarawak,Belaga,2011,20,1957317,1901230,1870456,10820,37341
Malaysia,Sarawak,Belaga,2011,25,1957317,1899935,1867768,10820,37331
Malaysia,Sarawak,Belaga,2011,30,1957317,1897991,1863393,10820,37321
Malaysia,Sarawak,Belaga,2011,50,1957317,1885261,1838405,10820,37241
Malaysia,Sarawak,Belaga,2011,75,1957317,1844803,1774574,10820,36889
Malaysia,Sarawak,Betong,2011,0,228666,228666,228666,3214,2538
Malaysia,Sarawak,Betong,2011,10,228666,213467,192904,3214,2535
